Name,Jname,Glitch #,Time of glitch (MJD),Error in time (days),dF/F (10^-9),Error in dF/F (10^-9),dF1/F1 (10^-3),Error in dF1/F1 (10^-3),Galactic Longitude (deg),Galactic Latitude (deg),RA (deg),dec (deg),P0 (s),P1,F0 (Hz),F1 (Hz/s),F2 (Hz/s^2),Distance (kpc),Age (yrs),dF0 (Hz),Random Mass (Solar Masses),black GW Freq. (kHz),orange GW Freq. (kHz),purple GW Freq. (kHz),black GW tau (s),orange GW tau (s),purple GW tau (s),black h0,orange h0,purple h0,black strain (Hz^0.5),orange strain (Hz^0.5),purple strain (Hz^0.5),Glitch Energy (ergs),black differentiation metric,orange differentiation metric,purple differentiation metric
B0531+21,J0534+2200,21,53254.109,0.002,4.9,0.1,0.2,0.1,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,1.4673992270000006e-07,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,3.27941161788895e-24,4.375411315637399e-24,3.1947072485537885e-24,1.271446677265557e-24,1.662094646338566e-24,1.0499053986402685e-24,1.7357916206185277e+41,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,22,53331.17,0.01,2.8,0.2,0.7,0.1,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,8.385138440000001e-08,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,2.4790021678714687e-24,3.3075000642269984e-24,2.4149716832367815e-24,9.611233466640183e-25,1.2564254541896282e-24,7.936538814132234e-25,9.918809260677298e+40,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,23,53970.19,0.0003,21.8,0.2,3.1,0.1,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,6.528429214000001e-07,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,6.917133182829157e-24,9.228881984447033e-24,6.738469607734538e-24,2.6818121743353758e-24,3.505790480364305e-24,2.214523920129625e-24,7.722501495813039e+41,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,24,54580.38,0.01,4.7,0.1,0.2,0.1,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,1.407505381e-07,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,3.211787620684144e-24,4.28518695924233e-24,3.1288299207831917e-24,1.2452284660228908e-24,1.6278209726389904e-24,1.0282555394534353e-24,1.6649429830422605e+41,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,25,55875.49,0.03,39.0,4,0.23,0.02,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,1.167929997e-06,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,9.25188432899996e-24,1.2343921441045994e-23,9.01291614855719e-24,3.5870085732405344e-24,4.6891056090340515e-24,2.961995759125009e-24,1.381548432737195e+42,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,26,57839.8,0.1,2.2,0.4,X,X,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,6.58832306e-08,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,2.1974005622134833e-24,2.9317854557964885e-24,2.1406436038055483e-24,8.519447904030715e-25,1.1137021319292227e-24,7.034989754437166e-25,7.793350133389305e+40,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,27,58064.555,0.003,516.37,0.1,6.969,0.021,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,1.546369262951e-05,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,3.3664982438706556e-23,4.491602832030917e-23,3.2795445022117923e-23,1.3052106612176495e-23,1.7062325075397347e-23,1.0777862289297022e-23,1.8292055492628345e+43,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,28,58237.357,0.005,4.08,0.22,0.46,0.11,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,1.2218344584e-07,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,2.9924573712866983e-24,3.992555180468273e-24,2.9151647822702694e-24,1.1601928714366516e-24,1.5166584606459807e-24,9.580368417848183e-25,1.4453122065558346e+41,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,29,58470.7,0.2,2.3,0.6,X,X,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,6.88779229e-08,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,2.2467865164271137e-24,2.9976765021418595e-24,2.1887539614814147e-24,8.710920078630533e-25,1.1387322713771143e-24,7.193099153278866e-25,8.147593321270639e+40,0.282528201175554,0.20747868862137567,0.24583490677899378
B0531+21,J0534+2200,30,58687.565,0.004,31.7,1.2,0.341,0.033,184.558,-5.784,83.63322,22.014461,0.033392412,4.21E-13,29.946922999999998,-3.78E-10,1.11E-20,2.0,1.26E+03,9.493174591000002e-07,1.3984525585005347,1.8795650629219816,1.4378042545417054,2.276173412434649,0.15031573354334124,0.1443024583951511,0.1080035929758282,8.341180552395973e-24,1.112885481518832e-23,8.125735063837196e-24,3.2339235001682767e-24,4.2275362643269685e-24,2.6704334537398413e-24,1.1229509055838228e+42,0.282528201175554,0.20747868862137567,0.24583490677899378
J0537-6910,J0537-6910,1,51278.0,16,687.0,3,1,1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,4.261199225520001e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,3.2316704241003915e-24,4.32469136104364e-24,3.152261182597342e-24,1.2488043594099596e-24,1.6347116809590673e-24,1.0349610340317909e-24,1.0440085067876337e+44,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,2,51562.0,15,450.0,3,0.7,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.7911785320000013e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.6155013709422502e-24,3.5001205875937936e-24,2.5512327566467425e-24,1.0107000669737671e-24,1.323028057180044e-24,8.376293520511137e-25,6.83848366891463e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,3,51711.0,5,315.0,1,0.6,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.9538249723999998e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.1882854464124542e-24,2.9284109836886873e-24,2.1345144658706654e-24,8.456123448522636e-25,1.106924689425582e-24,7.0081099591280515e-25,4.7869385682402405e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,4,51826.0,8,140.0,1,0.5,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,8.683666544e-06,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.458856964274969e-24,1.9522739891257913e-24,1.4230096439137769e-24,5.637415632348425e-25,7.379497929503878e-25,4.672073306085367e-25,2.1275282525512173e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,5,51881.0,6,140.0,1,0.7,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,8.683666544e-06,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.458856964274969e-24,1.9522739891257913e-24,1.4230096439137769e-24,5.637415632348425e-25,7.379497929503878e-25,4.672073306085367e-25,2.1275282525512173e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,6,51960.0,5,454.0,5,0.8,0.5,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.81598900784e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.6271001035429657e-24,3.515642262794114e-24,2.5625464829079033e-24,1.0151821291690279e-24,1.3288951726895064e-24,8.413439128542119e-25,6.899270190416091e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,7,52152.0,1,2.3,0.4,X,X,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.4266023608e-07,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.8698751633447985e-25,2.5023074459699616e-25,1.8239282229268454e-25,7.225700486420808e-26,9.458596856472106e-26,5.988382720383426e-26,3.495224986334142e+41,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,8,52170.0,5,184.0,1,0.8,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.14128188864e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.6724671898709968e-24,2.2381318199170864e-24,1.6313709970179274e-24,6.462862989076091e-25,8.460026217134984e-25,5.356172335224985e-25,2.796179989067314e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,9,52241.0,12,426.0,1,0.2,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.6423156769600005e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.5447990540694457e-24,3.405505215708925e-24,2.482267751015056e-24,9.83378790375544e-25,1.2872639203420444e-24,8.1498652856471455e-25,6.473764539905848e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,10,52378.0,11,168.0,1,0.4,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.0420399852800003e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.5980977350138181e-24,2.138609004549582e-24,1.5588289630379398e-24,6.175479415738965e-25,8.083834958103886e-25,5.117999880121389e-25,2.553033903061462e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,11,52453.0,7,218.0,1,0.4,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.35217093328e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.820442399140856e-24,2.4361554501751532e-24,1.7757101303309855e-24,7.0346789918550295e-25,9.208545624565394e-25,5.830071450849177e-25,3.3128654218297527e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,12,52545.0,6,420.0,2,0.5,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.6050999632e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.5268143830999413e-24,3.3814377394610405e-24,2.4647250029191582e-24,9.764290298610502e-25,1.2781665348250052e-24,8.092268342826154e-25,6.382584757653652e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,13,52731.0,14,146.0,3,0.6,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,9.0558236816e-06,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.489790233947581e-24,1.9936695606309574e-24,1.4531828151977687e-24,5.756950105077694e-25,7.5359711171376475e-25,4.7711388807417395e-25,2.2187080348034127e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,14,52807.0,15,255.0,3,0.6,0.3,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.5816678348000007e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.9688779051684362e-24,2.6347950595246468e-24,1.920498249899269e-24,7.608273705090883e-25,9.959393402119634e-25,6.305444693305055e-25,3.87514074571829e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,15,52886.0,3,234.6,0.3,0.44,0.05,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.4551344080160004e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.8884813446321393e-24,2.527206640787383e-24,1.842077209466765e-24,7.2975997745732225e-25,9.552714566191608e-25,6.047970085731457e-25,3.5651294860608263e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,16,53014.0,6,338.0,1,0.7,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.09648520848e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.266767854816616e-24,3.0334378425812867e-24,2.2110683890938425e-24,8.75940058043931e-25,1.1466243162227047e-24,7.259454384442984e-25,5.136461066873654e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,17,53125.5,0.1,17.0,1,0.4,0.3,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.0544452232000002e-06,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,5.083620891622065e-25,6.803011590805691e-25,4.958705158853573e-25,1.9644478235469857e-25,2.5715043189824914e-25,1.6280588191734938e-25,2.583427163812193e+42,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,18,53145.0,2,391.1,0.2,0.19,0.04,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.4258442752560005e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.438330679656724e-24,3.2630269309143876e-24,2.378415538446414e-24,9.422365473069579e-25,1.2334078420714235e-24,7.808894195117242e-25,5.943402139805582e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,19,53288.0,3,395.0,1,0.7,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.4500344892e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.4504578853091974e-24,3.2792558201995484e-24,2.390244752015528e-24,9.469228257013542e-25,1.23954228096397e-24,7.847732268481407e-25,6.002668998269507e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,20,53445.0,2,260.0,1,0.9,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.6126809295999998e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.988086924974305e-24,2.6605009859053317e-24,1.939235261891029e-24,7.682502523396944e-25,1.005656051675562e-24,6.366962683669291e-25,3.951123897595117e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,21,53550.0,2,321.0,1,0.7,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.99104068616e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.209027952275064e-24,2.9561690543265364e-24,2.1547472827980615e-24,8.536278069343926e-25,1.1174171011434043e-24,7.074539026757848e-25,4.878118350492433e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,22,53696.0,14,409.0,3,0.7,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.53687115464e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.4935056069508606e-24,3.336863213734468e-24,2.4322346965712275e-24,9.635576230024249e-25,1.2613175872828036e-24,7.9855950720974995e-25,6.215421823524626e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,23,53861.0,1,235.0,1,0.8,0.1,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.4576154556000006e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.8900906174803045e-24,2.5293602045704108e-24,1.843646938945876e-24,7.303818437631443e-25,9.56085492946358e-25,6.053123874553969e-25,3.571208138210973e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,24,53951.3,0.3,18.0,1,0.3,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,1.1164714128e-06,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,5.2310027418845e-25,7.0002411751875855e-25,5.102465513293484e-25,2.0214001339475333e-25,2.646056114360088e-25,1.675258704102227e-25,2.735393467565851e+42,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,25,53999.0,3,352.0,1,0.4,0.3,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.1833218739200007e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.3132364496201607e-24,3.095623122679169e-24,2.2563951484430214e-24,8.938967727304154e-25,1.1701300407410867e-24,7.408272731045478e-25,5.349213892128777e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,26,54094.0,5,371.0,2,0.1,0.3,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,2.30117163416e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.374847079680286e-24,3.1780718023410665e-24,2.3164918699792103e-24,9.177047770464798e-25,1.2012952288368291e-24,7.605584316159011e-25,5.637949869260726e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,27,54243.0,8,1.0,0.3,X,X,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,6.202618960000001e-08,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,1.2329591703973174e-25,1.6499726683054765e-25,1.20266265507344e-25,4.764485807352321e-26,6.236814072880482e-26,3.948622633041576e-26,1.519663037536584e+41,0.28201527093189094,0.20614047636285798,0.24564727896189312
J0537-6910,J0537-6910,28,54271.0,2,488.0,1,0.8,0.2,279.559,-31.745,84.4476,-69.17219,0.016122222,5.18E-14,62.02618960000001,-1.99E-10,6.10E-21,49.7,4.93E+03,3.026878052480001e-05,1.4132820193926288,1.8885911087478944,1.4427503254663017,2.278811213364785,0.1493257432091071,0.14288021477051666,0.10779623933795812,2.723695831298016e-24,3.644908757985151e-24,2.656768641435021e-24,1.0525093160694263e-24,1.37775726064078e-24,8.722792500516148e-25,7.415955623178532e+43,0.28201527093189094,0.20614047636285798,0.24564727896189312
